"treatment","temp","folder","counts_file","experiment","sampling","who_counted","strain","growth","growth1","growth2","first","last","recoveryTemp","recoveryTime"
"C","37C","2014-09-19_exp091614_1513_recovery","~/git/budscar_counts/exp091614_rachel.csv","exp091614","random","RB","1513",8,6,2,1,9,"37C recovery","6 hr recovery"
"C","37C","2014-09-19_exp091614_1513_recovery","~/git/budscar_counts/exp091614_rachel.csv","exp091614","random","RB","1513",4,4,0,2,6,"37C recovery","6 hr recovery"
"C","37C","2014-09-19_exp091614_1513_recovery","~/git/budscar_counts/exp091614_rachel.csv","exp091614","random","RB","1513",1,1,0,3,4,"37C recovery","6 hr recovery"
"C","37C","2014-09-19_exp091614_1513_recovery","~/git/budscar_counts/exp091614_rachel.csv","exp091614","random","RB","1513",7,5,2,1,8,"37C recovery","6 hr recovery"
"C","37C","2014-09-19_exp091614_1513_recovery","~/git/budscar_counts/exp091614_rachel.csv","exp091614","random","RB","1513",4,4,0,2,6,"37C recovery","6 hr recovery"
"C","37C","2014-09-19_exp091614_1513_recovery","~/git/budscar_counts/exp091614_rachel.csv","exp091614","random","RB","1513",11,6,5,2,13,"37C recovery","6 hr recovery"
"C","37C","2014-09-19_exp091614_1513_recovery","~/git/budscar_counts/exp091614_rachel.csv","exp091614","random","RB","1513",7,6,1,1,8,"37C recovery","6 hr recovery"
"C","37C","2014-09-19_exp091614_1513_recovery","~/git/budscar_counts/exp091614_rachel.csv","exp091614","random","RB","1513",3,3,0,1,4,"37C recovery","6 hr recovery"
"C","37C","2014-09-19_exp091614_1513_recovery","~/git/budscar_counts/exp091614_rachel.csv","exp091614","random","RB","1513",2,2,0,1,3,"37C recovery","6 hr recovery"
"C","37C","2014-09-19_exp091614_1513_recovery","~/git/budscar_counts/exp091614_rachel.csv","exp091614","random","RB","1513",2,2,0,4,6,"37C recovery","6 hr recovery"
"C","37C","2014-09-19_exp091614_1513_recovery","~/git/budscar_counts/exp091614_rachel.csv","exp091614","random","RB","1513",6,6,0,3,9,"37C recovery","6 hr recovery"
"C","37C","2014-09-19_exp091614_1513_recovery","~/git/budscar_counts/exp091614_rachel.csv","exp091614","random","RB","1513",1,0,1,2,3,"37C recovery","6 hr recovery"
"C","37C","2014-09-19_exp091614_1513_recovery","~/git/budscar_counts/exp091614_rachel.csv","exp091614","random","RB","1513",4,4,0,1,5,"37C recovery","6 hr recovery"
"C","37C","2014-09-19_exp091614_1513_recovery","~/git/budscar_counts/exp091614_rachel.csv","exp091614","random","RB","1513",1,1,0,1,2,"37C recovery","6 hr recovery"
"C","37C","2014-09-19_exp091614_1513_recovery","~/git/budscar_counts/exp091614_rachel.csv","exp091614","random","RB","1513",3,3,0,2,5,"37C recovery","6 hr recovery"
"C","37C","2014-09-19_exp091614_1513_recovery","~/git/budscar_counts/exp091614_rachel.csv","exp091614","random","RB","1513",6,6,0,1,7,"37C recovery","6 hr recovery"
"C","37C","2014-09-19_exp091614_1513_recovery","~/git/budscar_counts/exp091614_rachel.csv","exp091614","random","RB","1513",1,1,0,1,2,"37C recovery","6 hr recovery"
"C","37C","2014-09-19_exp091614_1513_recovery","~/git/budscar_counts/exp091614_rachel.csv","exp091614","random","RB","1513",7,4,3,1,8,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",5,5,0,2,7,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",8,6,2,2,10,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",5,5,0,3,8,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",0,0,0,3,3,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",8,7,1,1,9,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",12,6,6,2,14,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",12,7,5,4,16,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",1,1,0,6,7,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",NA,NA,NA,NA,NA,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",3,3,0,1,4,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",7,6,1,1,8,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",5,5,0,1,6,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",NA,4,NA,4,NA,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",6,5,1,1,7,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",2,2,0,1,3,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",6,6,0,2,8,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",12,8,4,1,13,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",8,6,2,1,9,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",5,5,0,1,6,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",8,6,2,1,9,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",4,4,0,1,5,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",1,1,0,2,3,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",0,0,0,3,3,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",3,3,0,1,4,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",11,6,5,1,12,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",11,7,4,3,14,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",8,6,2,2,10,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",13,7,6,3,16,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",5,5,0,3,8,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",12,6,6,1,13,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",3,3,0,4,7,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",7,6,1,3,10,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",5,5,0,2,7,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",4,4,0,2,6,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",2,2,0,2,4,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",1,0,1,2,3,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",4,4,0,1,5,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",3,3,0,2,5,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",12,8,4,2,14,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",0,0,0,4,4,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",1,1,0,3,4,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",NA,NA,NA,NA,NA,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",11,5,6,1,12,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",5,5,0,1,6,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",6,6,0,1,7,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",12,7,5,2,14,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",4,4,0,2,6,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",9,8,1,1,10,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",4,4,0,2,6,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",1,1,0,1,2,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",10,6,4,2,12,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",2,2,0,1,3,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",11,7,4,2,13,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",4,4,0,2,6,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",5,5,0,1,6,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",6,6,0,1,7,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",7,5,2,1,8,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",0,0,0,2,2,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",3,3,0,2,5,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",11,6,5,1,12,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",4,4,0,1,5,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",8,6,2,2,10,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",10,6,4,1,11,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",8,6,2,4,12,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",9,6,3,1,10,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",12,5,7,1,13,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",2,2,0,3,5,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",2,2,0,1,3,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",3,3,0,1,4,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",10,6,4,4,14,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",4,4,0,2,6,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",7,5,2,2,9,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",1,1,0,3,4,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",2,2,0,7,9,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",0,0,0,3,3,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",3,3,0,3,6,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",7,6,1,1,8,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",6,6,0,1,7,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",NA,NA,NA,1,NA,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",7,5,2,3,10,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",10,6,4,1,11,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",11,5,6,1,12,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",NA,NA,NA,4,NA,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",3,3,0,5,8,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",5,5,0,4,9,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",3,3,0,1,4,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",3,3,0,4,7,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",3,3,0,6,9,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",5,5,0,1,6,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",13,6,7,2,15,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",1,1,0,2,3,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",2,1,1,1,3,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",5,5,0,2,7,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",3,3,0,3,6,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",5,5,0,2,7,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",10,6,4,1,11,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",6,6,0,1,7,"37C recovery","6 hr recovery"
"C","37C","2014-11-04_acute_heat_stress","~/git/budscar_counts/exp111414_colin2.csv","exp111414","random","CM","1513",5,5,0,6,11,"37C recovery","6 hr recovery"
